Date,Average of Water heights in meter,Station,Name of river,Subdistrict,District,Province
2022-02-10,5.64,Ban Muang Pok,น้ำแม่แตง,เปียงหลวง,เวียงแหง,เชียงใหม่
2022-02-10,4.296666667,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2022-02-10,2.39,Ban Mueang Mai,ห้วยแม่ต๋า,เมืองมาย,แจ้ห่ม,ลำปาง
2022-02-10,4.375416667,Ban Mueang Pha,น้ำแม่ริม,ริมเหนือ,แม่ริม,เชียงใหม่
2022-02-10,8.350416667,Ban Nam Khong,แม่น้ำยม,ป่าแมต,เมือง,แพร่
2022-02-10,5.808333333,Ban Nam Yao,น้ำยาว,อวน,ปัว,น่าน
2022-02-10,1.764166667,Ban Nong Naw,น้ำแม่สอย,แจ้ห่ม,แจ้ห่ม,ลำปาง
2022-02-10,3.526666667,Ban Nong Pham,น้ำแม่ลาว,แม่สรวย,แม่สรวย,เชียงราย
2022-02-10,6.963333333,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2022-02-10,7.82375,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2022-02-10,4.78,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2022-02-10,5.497083333,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2022-02-10,10.12791667,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2022-02-10,6.436666667,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2022-02-10,4.2,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2022-02-10,4.5,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2022-02-10,6.605833333,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2022-02-10,4.6,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2022-02-10,3.98,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2022-02-10,3.05,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2022-02-10,4.39,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2022-02-10,4,Ban Singpotin,น้ำแม่ลาย,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-02-10,9.6,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2022-02-10,5.55,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2022-02-10,7.6,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2022-02-10,5.586666667,Ban Sop Prap,แม่น้ำวัง,สบปราบ,สบปราบ,ลำปาง
2022-02-10,5.84,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2022-02-10,4.34,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2022-02-10,5.833333333,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2022-02-10,5.343333333,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2022-02-10,3.776,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2022-02-10,6.74125,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2022-02-10,3.63125,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2022-02-10,12.89541667,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2022-02-10,4.48,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2022-02-10,6.718333333,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2022-02-10,5.302083333,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2022-02-10,2,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2022-02-10,5.090833333,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,เชียงใหม่
2022-02-10,4.314583333,Pracha Uthit Bridge,น้ำแม่กลาง,บ้านหลวง,จอมทอง,เชียงใหม่
2022-02-10,5.56,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2022-02-10,4.16,Saphan Ban Khay,น้ำฝาง,แม่นาวาง,แม่อาย,เชียงใหม่
2022-02-10,4.640416667,Setuwaree Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2022-02-10,11.26666667,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2022-02-10,8.223333333,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
2022-02-10,3.35125,Wang Phrao,น้ำแม่จาง,วังพร้าว,เกาะคา,ลำปาง
2022-02-11,2.795,Ban Chiang Dao,แม่น้ำปิง,เชียงดาว,เชียงดาว,เชียงใหม่
2022-02-11,3.384166667,Ban Chor Lae,แม่น้ำปิง,ช่อแล,แม่แตง,เชียงใหม่
2022-02-11,4.0325,Ban Don Chai,แม่น้ำวัง,ล้อมแรด,เถิน,ลำปาง
2022-02-11,8.142291667,Ban Don Mun,แม่น้ำวัง,บ้านแลง,เมือง,ลำปาง
2022-02-11,3.8675,Ban Don Sali,น้ำแม่ลาว,ป่าแดด,แม่สรวย,เชียงราย
2022-02-11,6.4025,Ban Hai,แม่น้ำวัง,ปงดอน,แจ้ห่ม,ลำปาง
2022-02-11,2.8,Ban Hong,น้ำแม่ออน,ร้องวัวแดง,สันกำแพง,เชียงใหม่
2022-02-11,2.5125,Ban Hua Sapan,น้ำแม่จัน,ป่าซาง,แม่จัน,เชียงราย
2022-02-11,9.630833333,Ban Huai Sak,แม่น้ำยม,เตาปูน,สอง,แพร่
2022-02-11,5.96375,Ban Klang,น้ำแม่ขาน,บ้านกลาง,สันป่าตอง,เชียงใหม่
2022-02-11,3.236666667,Ban Ko Kha,แม่น้ำวัง,ศาลา,เกาะคา,ลำปาง
2022-02-11,4.43,Ban Krariang Tung Phrao,น้ำแม่สรวย,วาวี,แม่สรวย,เชียงราย
2022-02-11,-3.059583333,Ban Lai Kaeo,น้ำแม่ลี้,ศรีเตี้ย,บ้านโฮ่ง,ลำพูน
2022-02-11,6.57,Ban Luang,น้ำแม่ตื่น,ยางเปียง,อมก๋อย,เชียงใหม่
2022-02-11,3.879583333,Ban Luang Nuea,น้ำงาว,หลวงใต้,งาว,ลำปาง
2022-02-11,6.6575,Ban Mae E Hi,น้ำแม่ลี้,ศรีวิชัย,ลี้,ลำพูน
2022-02-11,5.24,Ban Mae Khom Mi Tamnak Tham,น้ำแม่คำมี,ตำหนักธรรม,หนองม่วงไข่,แพร่
2022-02-11,5.91,Ban Mae Lai,น้ำแม่หล่าย,แม่หล่าย,เมือง,แพร่
2022-02-11,1.79,Ban Mae Tae,แม่น้ำปิง,แม่แฝกเก่า,สันทราย,เชียงใหม่
2022-02-11,2.4,Ban Mae Taeng,แม่น้ำแตง,สันมหาพล,แม่แตง,เชียงใหม่
2022-02-11,3.48,Ban Mae Wan,น้ำแม่กวง,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-02-11,5.1,Ban Mai Rim Fang,น้ำฝาง,เวียงฝาง,ฝาง,เชียงใหม่
2022-02-11,7.299583333,Ban Mang,น้ำปี้,มาง,เชียงม่วน,พะเยา
2022-02-11,5.66,Ban Muang Pok,น้ำแม่แตง,เปียงหลวง,เวียงแหง,เชียงใหม่
2022-02-11,4.271666667,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2022-02-11,2.37,Ban Mueang Mai,ห้วยแม่ต๋า,เมืองมาย,แจ้ห่ม,ลำปาง
2022-02-11,4.3575,Ban Mueang Pha,น้ำแม่ริม,ริมเหนือ,แม่ริม,เชียงใหม่
2022-02-11,8.345833333,Ban Nam Khong,แม่น้ำยม,ป่าแมต,เมือง,แพร่
2022-02-11,5.8,Ban Nam Yao,น้ำยาว,อวน,ปัว,น่าน
2022-02-11,1.75,Ban Nong Naw,น้ำแม่สอย,แจ้ห่ม,แจ้ห่ม,ลำปาง
2022-02-11,3.495,Ban Nong Pham,น้ำแม่ลาว,แม่สรวย,แม่สรวย,เชียงราย
2022-02-11,6.96,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2022-02-11,7.937916667,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2022-02-11,4.78,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2022-02-11,5.49,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2022-02-11,10.11666667,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2022-02-11,6.412083333,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2022-02-11,4.2,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2022-02-11,4.5,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2022-02-11,6.624166667,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2022-02-11,4.59,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2022-02-11,3.98,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2022-02-11,3.05,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2022-02-11,4.39,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2022-02-11,4,Ban Singpotin,น้ำแม่ลาย,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2022-02-11,9.62,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2022-02-11,5.55,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2022-02-11,7.6,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2022-02-11,5.59,Ban Sop Prap,แม่น้ำวัง,สบปราบ,สบปราบ,ลำปาง
2022-02-11,5.82,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2022-02-11,4.331666667,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2022-02-11,5.726666667,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2022-02-11,5.273333333,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2022-02-11,3.756,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2022-02-11,6.729583333,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2022-02-11,3.622083333,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2022-02-11,12.89708333,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2022-02-11,3.713333333,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2022-02-11,6.66375,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2022-02-11,5.282083333,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2022-02-11,2,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2022-02-11,5.210833333,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,เชียงใหม่
2022-02-11,4.3475,Pracha Uthit Bridge,น้ำแม่กลาง,บ้านหลวง,จอมทอง,เชียงใหม่
2022-02-11,5.56,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2022-02-11,4.12,Saphan Ban Khay,น้ำฝาง,แม่นาวาง,แม่อาย,เชียงใหม่
2022-02-11,4.609583333,Setuwaree Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2022-02-11,11.24958333,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2022-02-11,8.13625,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
2022-02-11,3.340416667,Wang Phrao,น้ำแม่จาง,วังพร้าว,เกาะคา,ลำปาง
2022-02-12,2.785,Ban Chiang Dao,แม่น้ำปิง,เชียงดาว,เชียงดาว,เชียงใหม่
2022-02-12,3.375,Ban Chor Lae,แม่น้ำปิง,ช่อแล,แม่แตง,เชียงใหม่
2022-02-12,4.039166667,Ban Don Chai,แม่น้ำวัง,ล้อมแรด,เถิน,ลำปาง
2022-02-12,8.135,Ban Don Mun,แม่น้ำวัง,บ้านแลง,เมือง,ลำปาง
