Date,Water volume in dams (by %),Name of dam
2022-12-23,112.46,Kiew Kor Ma Dam
2022-12-23,90.84,Khwae Noi Bamrung Dan Dam
2022-12-23,85.87,Mae Mok Dam
2022-12-24,89.5,Bhumibol Dam
2022-12-24,67.9,Sirikit Dam
2022-12-24,103.77,Mae Ngat Somboon Chon Dam
2022-12-24,97.3,Mae Kuang Udom Thara Dam
2022-12-24,98.67,Kiew Lom Dam
2022-12-24,112.3,Kiew Kor Ma Dam
2022-12-24,89.78,Khwae Noi Bamrung Dan Dam
2022-12-24,85.75,Mae Mok Dam
2022-12-25,89.43,Bhumibol Dam
2022-12-25,67.76,Sirikit Dam
2022-12-25,103.78,Mae Ngat Somboon Chon Dam
2022-12-25,96.93,Mae Kuang Udom Thara Dam
2022-12-25,98.9,Kiew Lom Dam
2022-12-25,112.06,Kiew Kor Ma Dam
2022-12-25,89.03,Khwae Noi Bamrung Dan Dam
2022-12-25,85.62,Mae Mok Dam
2022-12-26,89.3,Bhumibol Dam
2022-12-26,67.6,Sirikit Dam
2022-12-26,103.75,Mae Ngat Somboon Chon Dam
2022-12-26,96.56,Mae Kuang Udom Thara Dam
2022-12-26,98.67,Kiew Lom Dam
2022-12-26,111.9,Kiew Kor Ma Dam
2022-12-26,88.18,Khwae Noi Bamrung Dan Dam
2022-12-26,85.49,Mae Mok Dam
2022-12-27,89.15,Bhumibol Dam
2022-12-27,67.47,Sirikit Dam
2022-12-27,103.69,Mae Ngat Somboon Chon Dam
2022-12-27,96.18,Mae Kuang Udom Thara Dam
2022-12-27,98.37,Kiew Lom Dam
2022-12-27,111.66,Kiew Kor Ma Dam
2022-12-27,87.75,Khwae Noi Bamrung Dan Dam
2022-12-27,85.36,Mae Mok Dam
2022-12-28,89.01,Bhumibol Dam
2022-12-28,67.31,Sirikit Dam
2022-12-28,103.61,Mae Ngat Somboon Chon Dam
2022-12-28,95.8,Mae Kuang Udom Thara Dam
2022-12-28,98.09,Kiew Lom Dam
2022-12-28,111.5,Kiew Kor Ma Dam
2022-12-28,87.54,Khwae Noi Bamrung Dan Dam
2022-12-28,85.24,Mae Mok Dam
2022-12-29,88.84,Bhumibol Dam
2022-12-29,67.17,Sirikit Dam
2022-12-29,103.54,Mae Ngat Somboon Chon Dam
2022-12-29,95.42,Mae Kuang Udom Thara Dam
2022-12-29,98.16,Kiew Lom Dam
2022-12-29,111.34,Kiew Kor Ma Dam
2022-12-29,87.33,Khwae Noi Bamrung Dan Dam
2022-12-29,85.11,Mae Mok Dam
2022-12-30,88.68,Bhumibol Dam
2022-12-30,67.01,Sirikit Dam
2022-12-30,103.51,Mae Ngat Somboon Chon Dam
2022-12-30,95,Mae Kuang Udom Thara Dam
2022-12-30,98.31,Kiew Lom Dam
2022-12-30,111.1,Kiew Kor Ma Dam
2022-12-30,87.22,Khwae Noi Bamrung Dan Dam
2022-12-30,84.98,Mae Mok Dam
2022-12-31,88.43,Bhumibol Dam
2022-12-31,66.86,Sirikit Dam
2022-12-31,103.52,Mae Ngat Somboon Chon Dam
2022-12-31,94.91,Mae Kuang Udom Thara Dam
2022-12-31,97.8,Kiew Lom Dam
2022-12-31,111.02,Kiew Kor Ma Dam
2022-12-31,87.01,Khwae Noi Bamrung Dan Dam
2022-12-31,84.85,Mae Mok Dam
