Date,Water volume in dams (by %),Name of dam
2021-12-23,83.4,Kiew Kor Ma Dam
2021-12-23,94.14,Khwae Noi Bamrung Dan Dam
2021-12-23,95.45,Mae Mok Dam
2021-12-24,60.58,Bhumibol Dam
2021-12-24,46.42,Sirikit Dam
2021-12-24,43.5,Mae Ngat Somboon Chon Dam
2021-12-24,32.27,Mae Kuang Udom Thara Dam
2021-12-24,95.38,Kiew Lom Dam
2021-12-24,83.32,Kiew Kor Ma Dam
2021-12-24,93.93,Khwae Noi Bamrung Dan Dam
2021-12-24,94.78,Mae Mok Dam
2021-12-25,60.44,Bhumibol Dam
2021-12-25,46.36,Sirikit Dam
2021-12-25,43.49,Mae Ngat Somboon Chon Dam
2021-12-25,32.31,Mae Kuang Udom Thara Dam
2021-12-25,95.31,Kiew Lom Dam
2021-12-25,83.16,Kiew Kor Ma Dam
2021-12-25,93.62,Khwae Noi Bamrung Dan Dam
2021-12-25,94.27,Mae Mok Dam
2021-12-26,60.27,Bhumibol Dam
2021-12-26,46.31,Sirikit Dam
2021-12-26,43.49,Mae Ngat Somboon Chon Dam
2021-12-26,32.35,Mae Kuang Udom Thara Dam
2021-12-26,95.31,Kiew Lom Dam
2021-12-26,82.92,Kiew Kor Ma Dam
2021-12-26,93.29,Khwae Noi Bamrung Dan Dam
2021-12-26,93.64,Mae Mok Dam
2021-12-27,60.05,Bhumibol Dam
2021-12-27,46.26,Sirikit Dam
2021-12-27,43.45,Mae Ngat Somboon Chon Dam
2021-12-27,32.39,Mae Kuang Udom Thara Dam
2021-12-27,95.44,Kiew Lom Dam
2021-12-27,82.92,Kiew Kor Ma Dam
2021-12-27,92.97,Khwae Noi Bamrung Dan Dam
2021-12-27,92.73,Mae Mok Dam
2021-12-28,59.93,Bhumibol Dam
2021-12-28,46.23,Sirikit Dam
2021-12-28,43.39,Mae Ngat Somboon Chon Dam
2021-12-28,32.43,Mae Kuang Udom Thara Dam
2021-12-28,94.94,Kiew Lom Dam
2021-12-28,82.92,Kiew Kor Ma Dam
2021-12-28,92.65,Khwae Noi Bamrung Dan Dam
2021-12-28,92.73,Mae Mok Dam
2021-12-29,59.75,Bhumibol Dam
2021-12-29,46.18,Sirikit Dam
2021-12-29,43.32,Mae Ngat Somboon Chon Dam
2021-12-29,32.47,Mae Kuang Udom Thara Dam
2021-12-29,93.97,Kiew Lom Dam
2021-12-29,82.92,Kiew Kor Ma Dam
2021-12-29,92.33,Khwae Noi Bamrung Dan Dam
2021-12-29,91.82,Mae Mok Dam
2021-12-30,59.54,Bhumibol Dam
2021-12-30,46.15,Sirikit Dam
2021-12-30,43.25,Mae Ngat Somboon Chon Dam
2021-12-30,32.51,Mae Kuang Udom Thara Dam
2021-12-30,93.1,Kiew Lom Dam
2021-12-30,82.92,Kiew Kor Ma Dam
2021-12-30,92.01,Khwae Noi Bamrung Dan Dam
2021-12-30,90.91,Mae Mok Dam
2021-12-31,59.4,Bhumibol Dam
2021-12-31,46.11,Sirikit Dam
2021-12-31,43.18,Mae Ngat Somboon Chon Dam
2021-12-31,32.55,Mae Kuang Udom Thara Dam
2021-12-31,92.19,Kiew Lom Dam
2021-12-31,82.73,Kiew Kor Ma Dam
2021-12-31,91.69,Khwae Noi Bamrung Dan Dam
