province,district,subdistrict,moo,Situation_Date,End Disaster Date,,,
จังหวัด,อำเภอ,ตำบล,หมู่ที่,วันที่เกิดสถานการณ์,วันที่ประกาศยุติสถานการณ์,,,
กาญจนบุรี,ด่านมะขามเตี้ย,กลอนโด,11,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,จรเข้เผือก,1,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,จรเข้เผือก,2,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,จรเข้เผือก,3,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,จรเข้เผือก,4,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,จรเข้เผือก,5,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,1,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,2,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,5,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,6,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,7,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,8,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,10,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,11,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,ด่านมะขามเตี้ย,12,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,หนองไผ่,1,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,หนองไผ่,2,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,หนองไผ่,3,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,หนองไผ่,4,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,หนองไผ่,5,10-ต.ค.-65,,,,
กาญจนบุรี,ด่านมะขามเตี้ย,หนองไผ่,6,10-ต.ค.-65,,,,
กาญจนบุรี,ทองผาภูมิ,ลิ่นถิ่น,4,10-ต.ค.-65,,,,
กาญจนบุรี,ท่าม่วง,ท่าม่วง,1,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ท่าม่วง,4,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ท่าม่วง,5,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,1,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,2,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,3,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,4,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,5,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,6,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,7,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,ทุ่งทอง,8,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,1,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,2,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,3,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,4,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,5,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,6,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,7,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,8,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,9,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,10,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,บ้านใหม่,11,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,1,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,2,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,3,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,4,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,5,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,6,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,7,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,8,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,9,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,10,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,11,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,12,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,13,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,14,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,รางสาลี่,15,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,วังขนาย,1,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,วังขนาย,2,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,วังขนาย,3,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,วังขนาย,4,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,วังขนาย,5,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,วังขนาย,6,29-ก.ย.-65,,,,
กาญจนบุรี,ท่าม่วง,วังขนาย,7,29-ก.ย.-65,,,,
กาญจนบุรี,ท่ามะกา,เขาสามสิบหาบ,1,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,เขาสามสิบหาบ,2,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,เขาสามสิบหาบ,4,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,เขาสามสิบหาบ,5,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,เขาสามสิบหาบ,6,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,เขาสามสิบหาบ,8,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,1,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,2,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,3,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,4,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,5,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,6,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,7,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,8,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,9,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,10,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,11,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,12,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,13,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,14,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,15,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ตะคร้ำเอน,16,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ท่าเสา,2,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ท่าเสา,3,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ท่าเสา,4,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ท่าเสา,5,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ท่าเสา,6,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ท่าเสา,7,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,ท่าเสา,8,10-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,1,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,3,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,4,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,5,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,6,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,7,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,10,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,11,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,12,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,13,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,15,3-ต.ค.-65,,,,
กาญจนบุรี,ท่ามะกา,พระแท่น,14,10-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,1,9-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,2,9-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,3,9-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,4,9-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,5,9-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,6,9-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,7,9-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,8,9-ต.ค.-65,,,,
กาญจนบุรี,ไทรโยค,วังกระแจะ,9,9-ต.ค.-65,,,,
กาญจนบุรี,บ่อพลอย,ช่องด่าน,1,7-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,ดอนตาเพชร,2,10-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,ดอนตาเพชร,8,10-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,พังตรุ,14,10-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,3,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,4,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,5,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,6,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,7,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,8,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,10,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,12,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,14,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,15,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,16,9-ต.ค.-65,,,,
กาญจนบุรี,พนมทวน,หนองโรง,17,9-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,1,10-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,2,10-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,3,10-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,5,10-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,5,10-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,6,10-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,7,10-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,9,10-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,1,11-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,2,11-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,3,11-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,เกาะสำโรง,7,11-ต.ค.-65,,,,
กาญจนบุรี,เมืองกาญจนบุรี,ท่ามะขาม,2,4-ต.ค.-65,,,,
